TokenID,Lang,Target,Text,ENGGram
44028021b,DEU,,"Darauf sagten sie zu ihm : Wir haben weder Briefe über dich aus Judäa empfangen , noch ist jemand von den Brüdern gekommen und hat über dich etwas Böses berichtet oder geredet .",
44028021b,CMN,,他们说 ： “我们没有收到犹太来的信 ， 是提到你的 ， 弟兄中也没有人来报告 ， 或说你什么坏话。,
44028021b,JPN,,そこで彼らは、パウロに言った、「わたしたちは、ユダヤ人たちから、あなたについて、なんの文書も受け取っていないし、また、兄弟たちの中からここにきて、あなたについて不利な報告をしたり、悪口を言ったりした者もなかった。,
44028025,ENG,had said,"So they left , disagreeing among themselves , after Paul had said this one thing : » How well the Holy Spirit spoke through the prophet Isaiah to your ancestors ! «","past, participle"
44028025,DEU,,"Indem sie aber untereinander uneins waren , brachen sie auf , nachdem Paulus ( noch ) den einen Ausspruch getan hatte : Trefflich hat der heilige Geist durch den Propheten Jesaja zu euren Vätern geredet ,",
44028025,CMN,,他们彼此不合 ， 就分散了。未散以前 ， 保罗说了几句话 ： “圣灵借以赛亚先知对你们祖先所说的 ， 一点不错。,
44028025,JPN,,互に意見が合わなくて、みんなの者が帰ろうとしていた時、パウロはひとこと述べて言った、「聖霊はよくも預言者イザヤによって、あなたがたの先祖に語ったものである。,
44028027a,ENG,have closed (their mind),‘ » These people have closed their mind and are hard of hearing . They have shut their eyes so that their eyes never see . Their ears never hear . Their minds never understand . They never turn to me for healing . ’,"present, participle"
44028027a,DEU,,"Denn das Herz dieses Volkes ist verstockt , und ihre Ohren sind schwerhörig geworden , und ihre Augen haben sie geschlossen , damit sie nicht etwa mit den Augen sehen und mit den Ohren hören und mit dem Herzen verstehen und sich bekehren und ich sie heile . """,
44028027a,CMN,,因为这人民的心思迟钝 ， 用不灵的耳朵去听 ， 又闭上了眼睛 ； 免得自己眼睛看见 ， 耳朵听见 ， 心里明白 ， 回转过来 ， 我就医好他们。’,
44028027a,JPN,,この民の心は鈍くなり、その耳は聞えにくく、その目は閉じている。それは、彼らが目で見ず、耳で聞かず、心で悟らず、悔い改めていやされることがないためである』。,
44028027b,ENG,have shut (their eyes),‘ » These people have closed their mind and are hard of hearing . They have shut their eyes so that their eyes never see . Their ears never hear . Their minds never understand . They never turn to me for healing . ’,"participle, present"
44028027b,DEU,,"Denn das Herz dieses Volkes ist verstockt , und ihre Ohren sind schwerhörig geworden , und ihre Augen haben sie geschlossen , damit sie nicht etwa mit den Augen sehen und mit den Ohren hören und mit dem Herzen verstehen und sich bekehren und ich sie heile . """,
44028027b,CMN,,因为这人民的心思迟钝 ， 用不灵的耳朵去听 ， 又闭上了眼睛 ； 免得自己眼睛看见 ， 耳朵听见 ， 心里明白 ， 回转过来 ， 我就医好他们。’,
44028027b,JPN,,この民の心は鈍くなり、その耳は聞えにくく、その目は閉じている。それは、彼らが目で見ず、耳で聞かず、心で悟らず、悔い改めていやされることがないためである』。,
44028028,ENG,has sent,» You need to know that God has sent his salvation to people who are not Jews . They will listen . «,
44028028,DEU,,"So sei euch nun kund , dass den Heiden dieses Heil Gottes gesandt worden ist ; sie werden ihm auch Gehör schenken .",
44028028,CMN,,所以你们应当知道 ， 神这救恩 ， 已经传给外族人 ， 他们也必听从。”,
44028028,JPN,,そこで、あなたがたは知っておくがよい。神のこの救の言葉は、異邦人に送られたのだ。彼らは、これに聞きしたがうであろう」。〔,
45001005,ENG,have received,"Through whom we have received grace and apostleship , for obedience to the faith among all nations , respecting his name .",
45001005,DEU,,"durch den wir Gnade und Apostelamt empfangen haben , um für seinen Namen Gehorsam des Glaubens zu bewirken unter allen Heiden ,",
45001005,CMN,,我们从他领受了恩典和使徒的职分 ， 在万族中使人因他的名相信而顺服 ，,
45001005,JPN,,わたしたちは、その御名のために、すべての異邦人を信仰の従順に至らせるようにと、彼によって恵みと使徒の務とを受けたのであり、,
45002012a,ENG,have sinned (first),For all who have sinned without law will perish without law . All who have sinned under law will be judged under law .,
45002012a,DEU,,"Alle nämlich , die ohne das Gesetz sündigten , werden auch ohne Zutun des Gesetzes verlorengehen . Und alle , die unter dem Gesetze sündigten , werden durch das Gesetz gerichtet werden ;",
45002012a,CMN,,凡不在律法之下犯了罪的 ， 将不按律法而灭亡 ； 凡在律法之下犯了罪的 ， 将按律法受审判。,
45002012a,JPN,,そのわけは、律法なしに罪を犯した者は、また律法なしに滅び、律法のもとで罪を犯した者は、律法によってさばかれる。,
45002012b,ENG,have sinned (second),For all who have sinned without law will perish without law . All who have sinned under law will be judged under law .,
45002012b,DEU,,"Alle nämlich , die ohne das Gesetz sündigten , werden auch ohne Zutun des Gesetzes verlorengehen . Und alle , die unter dem Gesetze sündigten , werden durch das Gesetz gerichtet werden ;",
45002012b,CMN,,凡不在律法之下犯了罪的 ， 将不按律法而灭亡 ； 凡在律法之下犯了罪的 ， 将按律法受审判。,
45002012b,JPN,,そのわけは、律法なしに罪を犯した者は、また律法なしに滅び、律法のもとで罪を犯した者は、律法によってさばかれる。,
45003003,ENG,have not believed,"For what ? If some have not believed , will their unbelief make the faith of God of no effect ?",
45003003,DEU,,"Denn wie ? Wenn etliche untreu gewesen sind , sollte ihre Untreue die Treue Gottes aufheben ?",
45003003,CMN,,即使有人不信 ， 又有什么关系呢？难道他们的不信会使 神的信实无效吗？,
45003003,JPN,,すると、どうなるのか。もし、彼らのうちに不真実の者があったとしたら、その不真実によって、神の真実は無になるであろうか。,
45003008,ENG,have insulted,"Why not say , » Let us do evil so that good may come ? « Some people have insulted me by accusing me of saying this very thing ! They should be condemned and they will be .",
45003008,DEU,,"Und sollen wir es etwa machen , wie etliche verleumderisch von uns sagen , wir lehrten : Lasset uns das Böse tun , damit das Gute daraus komme ? Deren Verdammnis ist gerecht .",
45003008,CMN,,为什么不说 ： “我们去作恶以成善吧 ！ ”（有人毁谤我们 ， 说我们讲过这话。）这种人被定罪是理所当然的。,
45003008,JPN,,むしろ、「善をきたらせるために、わたしたちは悪をしようではないか」わたしたちがそう言っていると、ある人々はそしっている）。彼らが罰せられるのは当然である。,
45003009,ENG,have shown,Are we Jews in any better condition than the people of the nations ? Not at all ! I have already shown that Jews and the people of the nations are all under the power of sin .,
45003009,DEU,,"WIE nun ? Haben wir einen Vorzug ? Ganz und gar nicht ! Denn wir haben soeben Juden und Griechen als schuldig erwiesen , dass sie alle unter der Herrschaft der Sünde seien ,",
45003009,CMN,,那又怎么样呢？我们比他们强吗？绝不是的。因为我们已经控诉过 ， 无论是犹太人或是希腊人 ， 都在罪恶之下 ，,
45003009,JPN,,すると、どうなるのか。わたしたちには何かまさったところがあるのか。絶対にない。ユダヤ人もギリシヤ人も、ことごとく罪の下にあることを、わたしたちはすでに指摘した。,
45003012a,ENG,have turned away,"» All have turned away from God ; they have all done wrong . No one does what is right , not even one . «",
45003012a,DEU,,"alle sind abgewichen , sie sind alle zusammen unnütz geworden ; es ist keiner , der Gutes tut , es ist auch nicht einer . """,
45003012a,CMN,,人人都偏离了正道 ， 一同变成污秽 ； 没有行善的 ， 连 一 个也没有。,
45003012a,JPN,,すべての人は迷い出て、ことごとく無益なものになっている。善を行う者はいない、ひとりもいない。,
45003012b,ENG,have done wrong,"» All have turned away from God ; they have all done wrong . No one does what is right , not even one . «",
45003012b,DEU,,"alle sind abgewichen , sie sind alle zusammen unnütz geworden ; es ist keiner , der Gutes tut , es ist auch nicht einer . """,
45003012b,CMN,,人人都偏离了正道 ， 一同变成污秽 ； 没有行善的 ， 连 一 个也没有。,
45003012b,JPN,,すべての人は迷い出て、ことごとく無益なものになっている。善を行う者はいない、ひとりもいない。,
